timestamp,inverter_id,efficiency,predicted_efficiency,residual,anomaly
2024-01-01 13:00:00,INV-001,0.9462,0.9426158809882513,0.00358411901174871,normal
2024-01-01 13:00:00,INV-009,0.9228,0.9210054795096749,0.0017945204903250245,normal
2024-01-01 13:00:00,INV-006,0.9491,0.9398997382754587,0.009200261724541359,normal
2024-01-01 13:00:00,INV-004,0.9532,0.9416663818967306,0.011533618103269472,normal
2024-01-01 13:00:00,INV-007,0.9448,0.9429141911314066,0.0018858088685933527,normal
2024-01-01 13:00:00,INV-002,0.9299,0.9392337128364994,-0.00933371283649942,normal
2024-01-01 13:00:00,INV-010,0.9391,0.9438782488216081,-0.004778248821608044,normal
2024-01-01 13:00:00,INV-003,0.8645,0.8691572610229301,-0.00465726102293007,normal
2024-01-01 14:00:00,INV-010,0.9452,0.9418417446865973,0.003358255313402725,normal
2024-01-01 14:00:00,INV-004,0.9468,0.9463462697371381,0.00045373026286188445,normal
2024-01-01 14:00:00,INV-007,0.9557,0.9477494214488723,0.007950578551127685,normal
2024-01-01 14:00:00,INV-009,0.9182,0.9327856040727305,-0.014585604072730463,normal
2024-01-01 14:00:00,INV-002,0.9432,0.9411349655569249,0.0020650344430751533,normal
2024-01-01 14:00:00,INV-005,0.9397,0.9486067938417604,-0.008906793841760408,normal
2024-01-01 14:00:00,INV-008,0.9655,0.9518487417277353,0.013651258272264766,normal
2024-01-01 14:00:00,INV-006,0.9547,0.9492071014991176,0.005492898500882415,normal
2024-01-01 14:00:00,INV-003,0.859,0.8600660765764755,-0.0010660765764755054,normal
2024-01-01 14:00:00,INV-001,0.951,0.9423678253226989,0.008632174677301041,normal
2024-01-01 15:00:00,INV-010,0.9491,0.9527330806395355,-0.003633080639535491,normal
2024-01-01 15:00:00,INV-008,0.9572,0.9531973335724498,0.0040026664275502055,normal
2024-01-01 15:00:00,INV-004,0.9577,0.9487924917584412,0.008907508241558837,normal
2024-01-01 15:00:00,INV-001,0.9314,0.9445972241408775,-0.01319722414087754,normal
2024-01-01 15:00:00,INV-007,0.948,0.9468333942323062,0.0011666057676937847,normal
2024-01-01 15:00:00,INV-006,0.9376,0.9446150685133242,-0.00701506851332423,normal
2024-01-01 15:00:00,INV-003,0.8753,0.871470698258802,0.003829301741197999,normal
2024-01-01 15:00:00,INV-005,0.9423,0.9437248484035524,-0.0014248484035523923,normal
2024-01-01 15:00:00,INV-002,0.9516,0.9483077682870131,0.0032922317129868706,normal
2024-01-01 15:00:00,INV-009,0.9038,0.9247961618261267,-0.020996161826126625,normal
2024-01-01 16:00:00,INV-009,0.916,0.9103774141665737,0.005622585833426341,normal
2024-01-01 16:00:00,INV-002,0.9502,0.9521035951998263,-0.0019035951998263023,normal
2024-01-01 16:00:00,INV-010,0.9598,0.9529416350775698,0.0068583649224301935,normal
2024-01-01 16:00:00,INV-008,0.9352,0.9455364150393064,-0.01033641503930638,normal
2024-01-01 16:00:00,INV-005,0.9579,0.9457336041486553,0.012166395851344713,normal
2024-01-01 16:00:00,INV-004,0.9396,0.9530772289436178,-0.013477228943617803,normal
2024-01-01 16:00:00,INV-001,0.9468,0.9472314260453154,-0.0004314260453154306,normal
2024-01-01 16:00:00,INV-007,0.9581,0.9528128077076143,0.005287192292385612,normal
2024-01-01 16:00:00,INV-006,0.956,0.9467902523379206,0.009209747662079382,normal
2024-01-01 16:00:00,INV-003,0.8745,0.8759927447489413,-0.0014927447489412327,normal
2024-01-01 17:00:00,INV-001,0.9533,0.9441959054011237,0.009104094598876289,normal
2024-01-01 17:00:00,INV-007,0.9421,0.9480546246962558,-0.005954624696255739,normal
2024-01-01 17:00:00,INV-002,0.9334,0.9433518812439085,-0.009951881243908445,normal
2024-01-01 17:00:00,INV-006,0.956,0.9451314436400203,0.010868556359979631,normal
2024-01-01 17:00:00,INV-009,0.9138,0.9197783426532942,-0.005978342653294222,normal
2024-01-01 17:00:00,INV-008,0.949,0.9450378114367181,0.003962188563281899,normal
2024-01-01 17:00:00,INV-005,0.9339,0.9414684579154822,-0.0075684579154822185,normal
2024-01-01 17:00:00,INV-010,0.9488,0.9482659739869841,0.0005340260130158869,normal
2024-01-01 17:00:00,INV-004,0.9459,0.9421021640629147,0.00379783593708527,normal
2024-01-01 17:00:00,INV-003,0.8645,0.8716178707499919,-0.007117870749991817,normal
2024-01-01 18:00:00,INV-001,0.9367,0.941456114926269,-0.004756114926269039,normal
2024-01-01 18:00:00,INV-010,0.9408,0.9386985298988784,0.0021014701011216053,normal
2024-01-01 18:00:00,INV-005,0.9511,0.9378943213432634,0.013205678656736497,anomaly
2024-01-01 18:00:00,INV-009,0.9075,0.9103893345619454,-0.0028893345619454003,normal
2024-01-01 18:00:00,INV-002,0.9412,0.9380609645858506,0.0031390354141493937,normal
2024-01-01 18:00:00,INV-004,0.9407,0.9401445407142724,0.0005554592857275331,normal
2024-01-01 18:00:00,INV-006,0.956,0.9408345523130974,0.015165447686902533,anomaly
2024-01-01 18:00:00,INV-007,0.9375,0.9394706543056961,-0.0019706543056960957,normal
2024-01-01 18:00:00,INV-008,0.9486,0.9430832755280141,0.005516724471985923,normal
2024-01-01 18:00:00,INV-003,0.8597,0.8600611261704724,-0.00036112617047234785,normal
2024-01-02 06:00:00,INV-007,0.9325,0.9370657578601183,-0.004565757860118258,normal
2024-01-02 06:00:00,INV-006,0.9382,0.9420198482293842,-0.003819848229384193,normal
2024-01-02 06:00:00,INV-005,0.9439,0.9435229794238033,0.00037702057619670715,normal
2024-01-02 06:00:00,INV-001,0.9352,0.9368799491562393,-0.0016799491562392577,normal
2024-01-02 06:00:00,INV-002,0.9241,0.9353463713497884,-0.011246371349788342,normal
2024-01-02 06:00:00,INV-010,0.9179,0.9363425024220327,-0.018442502422032603,anomaly
2024-01-02 06:00:00,INV-003,0.8516,0.8575136421005218,-0.00591364210052181,normal
2024-01-02 06:00:00,INV-004,0.9283,0.9345837464992762,-0.00628374649927621,normal
2024-01-02 06:00:00,INV-008,0.9267,0.9377693295289372,-0.011069329528937244,normal
2024-01-02 06:00:00,INV-009,0.9071,0.9048577853125469,0.0022422146874531146,normal
2024-01-02 07:00:00,INV-010,0.9477,0.930852003461476,0.01684799653852398,anomaly
2024-01-02 07:00:00,INV-002,0.947,0.9373051584283653,0.009694841571634694,normal
2024-01-02 07:00:00,INV-009,0.9138,0.9134673174993773,0.000332682500622683,normal
2024-01-02 07:00:00,INV-005,0.9505,0.9457883698536852,0.004711630146314816,normal
2024-01-02 07:00:00,INV-007,0.9604,0.9458093246526896,0.0145906753473104,normal
2024-01-02 07:00:00,INV-003,0.8769,0.8620289939186233,0.014871006081376703,normal
2024-01-02 07:00:00,INV-001,0.9521,0.9484097426792281,0.0036902573207718836,normal
2024-01-02 07:00:00,INV-008,0.9576,0.9440171857666478,0.01358281423335217,normal
2024-01-02 07:00:00,INV-004,0.9561,0.946367566819819,0.00973243318018091,normal
2024-01-02 07:00:00,INV-006,0.9555,0.9480589696962476,0.007441030303752427,normal
2024-01-02 08:00:00,INV-002,0.9338,0.9326982834944907,0.001101716505509276,normal
2024-01-02 08:00:00,INV-004,0.9484,0.9449667782838741,0.0034332217161259226,normal
2024-01-02 08:00:00,INV-003,0.8616,0.8775948226039066,-0.01599482260390661,normal
2024-01-02 08:00:00,INV-006,0.9274,0.9482301633545251,-0.020830163354525144,normal
2024-01-02 08:00:00,INV-010,0.9477,0.9497995835605869,-0.002099583560586926,normal
2024-01-02 08:00:00,INV-008,0.9462,0.947457875655306,-0.0012578756553059955,normal
2024-01-02 08:00:00,INV-001,0.958,0.9508941830607935,0.007105816939206422,normal
2024-01-02 08:00:00,INV-007,0.9391,0.9470058512200916,-0.007905851220091575,normal
2024-01-02 08:00:00,INV-009,0.9098,0.9176900996269381,-0.007890099626938096,normal
2024-01-02 08:00:00,INV-005,0.9323,0.945558743982546,-0.013258743982546006,normal
2024-01-02 09:00:00,INV-006,0.9489,0.935697620870911,0.013202379129088948,normal
2024-01-02 09:00:00,INV-003,0.8529,0.8538354659114247,-0.0009354659114246822,normal
2024-01-02 09:00:00,INV-008,0.9611,0.9484764338859963,0.012623566114003615,normal
2024-01-02 09:00:00,INV-007,0.936,0.9423361238216447,-0.0063361238216446125,normal
2024-01-02 09:00:00,INV-004,0.9523,0.9469668126840876,0.00533318731591248,normal
2024-01-02 09:00:00,INV-005,0.9453,0.9490286827969151,-0.0037286827969150727,normal
2024-01-02 09:00:00,INV-001,0.945,0.9500524856061382,-0.005052485606138246,normal
2024-01-02 09:00:00,INV-002,0.9382,0.9359127967769968,0.0022872032230032424,normal
2024-01-02 09:00:00,INV-010,0.9549,0.948127334708786,0.006772665291214008,normal
2024-01-02 09:00:00,INV-009,0.9173,0.920040503385625,-0.002740503385625037,normal
2024-01-02 10:00:00,INV-010,0.9396,0.9355591748133029,0.004040825186697128,normal
2024-01-02 10:00:00,INV-002,0.9437,0.944367877535011,-0.0006678775350109634,normal
2024-01-02 10:00:00,INV-009,0.9243,0.9232651924568674,0.0010348075431325654,normal
2024-01-02 10:00:00,INV-007,0.927,0.9383045969608043,-0.011304596960804214,normal
2024-01-02 10:00:00,INV-008,0.9618,0.9483621319813782,0.01343786801862179,normal
2024-01-02 10:00:00,INV-001,0.9515,0.9451997330564286,0.006300266943571442,normal
2024-01-02 10:00:00,INV-003,0.8601,0.8545026104182862,0.005597389581713741,normal
2024-01-02 10:00:00,INV-004,0.948,0.9332270055648544,0.01477299443514557,normal
2024-01-02 10:00:00,INV-006,0.9373,0.9399554975263426,-0.0026554975263425318,normal
2024-01-02 10:00:00,INV-005,0.933,0.9352581325746757,-0.002258132574675664,normal
2024-01-02 11:00:00,INV-007,0.9399,0.9359769200764765,0.003923079923523476,normal
2024-01-02 11:00:00,INV-004,0.9402,0.947561030899742,-0.007361030899741938,normal
2024-01-02 11:00:00,INV-006,0.941,0.9477845090100512,-0.006784509010051232,normal
2024-01-02 11:00:00,INV-003,0.8605,0.8590375768028397,0.0014624231971603896,normal
2024-01-02 11:00:00,INV-010,0.9328,0.9356270565703921,-0.0028270565703921724,normal
2024-01-02 11:00:00,INV-002,0.9596,0.948909360499026,0.010690639500974042,normal
2024-01-02 11:00:00,INV-001,0.9315,0.9449456029417667,-0.013445602941766666,normal
2024-01-02 11:00:00,INV-009,0.9102,0.9258216133031854,-0.015621613303185344,normal
2024-01-02 11:00:00,INV-005,0.9472,0.9373278319483397,0.009872168051660357,normal
2024-01-02 11:00:00,INV-008,0.9404,0.9512450463201684,-0.010845046320168361,normal
2024-01-02 12:00:00,INV-003,0.8628,0.8614232224451521,0.0013767775548478856,normal
2024-01-02 12:00:00,INV-010,0.9593,0.9545433284060101,0.004756671593989958,normal
2024-01-02 12:00:00,INV-002,0.9255,0.934679150352992,-0.009179150352991994,normal
2024-01-02 12:00:00,INV-006,0.9447,0.9382887128997125,0.006411287100287488,normal
2024-01-02 12:00:00,INV-009,0.8999,0.9029931820495928,-0.0030931820495927465,normal
2024-01-02 12:00:00,INV-005,0.95,0.9552476424335479,-0.005247642433547917,normal
2024-01-02 12:00:00,INV-008,0.9467,0.9429358576446847,0.003764142355315303,normal
2024-01-02 12:00:00,INV-004,0.949,0.9363201443627668,0.012679855637233173,normal
2024-01-02 12:00:00,INV-007,0.94,0.9401757543355075,-0.0001757543355075386,normal
2024-01-02 12:00:00,INV-001,0.9334,0.9360403616319768,-0.002640361631976784,normal
2024-01-02 13:00:00,INV-002,0.9489,0.9394501125354346,0.00944988746456532,normal
2024-01-02 13:00:00,INV-007,0.9176,0.9373559686305651,-0.01975596863056517,anomaly
2024-01-02 13:00:00,INV-009,0.8848,0.8978207581153652,-0.013020758115365183,normal
2024-01-02 13:00:00,INV-001,0.9402,0.9391231373436268,0.0010768626563731898,normal
2024-01-02 13:00:00,INV-004,0.9413,0.9398542337175818,0.001445766282418215,normal
2024-01-02 13:00:00,INV-005,0.9221,0.9394355708822978,-0.017335570882297757,normal
2024-01-02 13:00:00,INV-008,0.9334,0.9352050647861528,-0.0018050647861528324,normal
2024-01-02 13:00:00,INV-010,0.945,0.9496218788503364,-0.004621878850336492,normal
2024-01-02 13:00:00,INV-006,0.9447,0.9463977533609571,-0.0016977533609571216,normal
2024-01-02 13:00:00,INV-003,0.8743,0.859787456335227,0.014512543664772948,normal
2024-01-02 14:00:00,INV-006,0.9464,0.9421821119725935,0.0042178880274065245,normal
2024-01-02 14:00:00,INV-007,0.9399,0.9252520256754609,0.014647974324539015,normal
2024-01-02 14:00:00,INV-002,0.9588,0.9497080696903526,0.009091930309647389,normal
2024-01-02 14:00:00,INV-009,0.9394,0.8978349790874944,0.04156502091250558,anomaly
2024-01-02 14:00:00,INV-001,0.9512,0.9459933505173701,0.005206649482629944,normal
2024-01-02 14:00:00,INV-003,0.8823,0.8746576972653084,0.007642302734691575,normal
2024-01-02 14:00:00,INV-004,0.9389,0.9450205819751288,-0.00612058197512888,normal
2024-01-02 14:00:00,INV-010,0.9509,0.9399591949746481,0.010940805025351885,normal
2024-01-02 14:00:00,INV-005,0.9575,0.9345283841398822,0.022971615860117867,anomaly
2024-01-02 14:00:00,INV-008,0.947,0.9447720146782199,0.002227985321780035,normal
2024-01-02 15:00:00,INV-007,0.9491,0.9489218075579268,0.00017819244207328833,normal
2024-01-02 15:00:00,INV-010,0.9606,0.9515969905667213,0.009003009433278697,normal
2024-01-02 15:00:00,INV-005,0.9585,0.9463495009081082,0.012150499091891809,normal
2024-01-02 15:00:00,INV-009,0.9099,0.9420645987582155,-0.032164598758215424,anomaly
2024-01-02 15:00:00,INV-002,0.9559,0.9531972578205746,0.0027027421794253437,normal
2024-01-02 15:00:00,INV-003,0.862,0.8792832420697105,-0.017283242069710547,normal
2024-01-02 15:00:00,INV-001,0.9489,0.9518952563138319,-0.0029952563138319066,normal
2024-01-02 15:00:00,INV-008,0.9569,0.9553675115767859,0.0015324884232140734,normal
2024-01-02 15:00:00,INV-006,0.9481,0.949730056327621,-0.0016300563276209212,normal
2024-01-02 15:00:00,INV-004,0.946,0.9433467290204236,0.00265327097957635,normal
2024-01-02 16:00:00,INV-005,0.9518,0.9523381974251799,-0.0005381974251799093,normal
2024-01-02 16:00:00,INV-001,0.9421,0.9453773196076046,-0.0032773196076045785,normal
2024-01-02 16:00:00,INV-010,0.9605,0.9533644650594765,0.007135534940523547,normal
2024-01-02 16:00:00,INV-007,0.9491,0.9517910757625898,-0.0026910757625897563,normal
2024-01-02 16:00:00,INV-003,0.8696,0.867547035201941,0.0020529647980590537,normal
2024-01-02 16:00:00,INV-002,0.9554,0.9490704671775786,0.006329532822421435,normal
2024-01-02 16:00:00,INV-006,0.9442,0.9452942894025539,-0.0010942894025538497,normal
2024-01-02 16:00:00,INV-004,0.9186,0.9393851237955247,-0.020785123795524774,anomaly
2024-01-02 16:00:00,INV-008,0.961,0.9522205700508303,0.008779429949169693,normal
2024-01-02 16:00:00,INV-009,0.924,0.9216704951933702,0.0023295048066298563,normal
2024-01-02 17:00:00,INV-008,0.9388,0.9456015325337173,-0.006801532533717292,normal
2024-01-02 17:00:00,INV-009,0.9167,0.926554030254088,-0.009854030254088042,normal
2024-01-02 17:00:00,INV-006,0.9486,0.9466533702506708,0.0019466297493292428,normal
2024-01-02 17:00:00,INV-002,0.9548,0.9443562955122798,0.01044370448772014,normal
2024-01-02 17:00:00,INV-007,0.9601,0.9495920801163108,0.010507919883689154,normal
2024-01-02 17:00:00,INV-004,0.9344,0.9232855757192583,0.01111442428074172,normal
2024-01-02 17:00:00,INV-001,0.9313,0.9427746675532763,-0.011474667553276308,normal
2024-01-02 17:00:00,INV-003,0.8844,0.8693028026143549,0.015097197385645078,normal
2024-01-02 17:00:00,INV-010,0.9487,0.945753017865624,0.0029469821343759417,normal
2024-01-02 17:00:00,INV-005,0.9536,0.9478903245150753,0.005709675484924737,normal
2024-01-02 18:00:00,INV-005,0.9293,0.9375558931365093,-0.008255893136509318,normal
2024-01-02 18:00:00,INV-006,0.9416,0.9371077210198948,0.00449227898010518,normal
2024-01-02 18:00:00,INV-002,0.9293,0.9402094247371706,-0.010909424737170603,normal
2024-01-02 18:00:00,INV-009,0.9084,0.9163759378299967,-0.007975937829996727,normal
2024-01-02 18:00:00,INV-010,0.9421,0.9378561122645181,0.004243887735481899,normal
2024-01-02 18:00:00,INV-003,0.8657,0.87937051384701,-0.013670513847010013,normal
2024-01-02 18:00:00,INV-004,0.9479,0.9382271201009527,0.009672879899047304,normal
2024-01-02 18:00:00,INV-008,0.9325,0.936012882742612,-0.003512882742611967,normal
2024-01-02 18:00:00,INV-007,0.9455,0.9471352388584771,-0.0016352388584770505,normal
2024-01-02 18:00:00,INV-001,0.9251,0.9354621629659414,-0.01036216296594139,normal
2024-01-03 06:00:00,INV-001,0.9336,0.9311801504466157,0.0024198495533842568,normal
2024-01-03 06:00:00,INV-003,0.8597,0.8635430633095257,-0.0038430633095256628,normal
2024-01-03 06:00:00,INV-010,0.9361,0.9384638938212457,-0.0023638938212456884,normal
2024-01-03 06:00:00,INV-007,0.9277,0.9363075843588183,-0.008607584358818365,normal
2024-01-03 06:00:00,INV-006,0.9249,0.937375011256498,-0.01247501125649797,normal
2024-01-03 06:00:00,INV-004,0.9526,0.9415017393168416,0.011098260683158445,normal
2024-01-03 06:00:00,INV-002,0.9465,0.9385565805542492,0.007943419445750832,normal
2024-01-03 06:00:00,INV-008,0.9359,0.9349919013019493,0.0009080986980506411,normal
2024-01-03 06:00:00,INV-005,0.9383,0.9349716170215207,0.0033283829784793717,normal
2024-01-03 06:00:00,INV-009,0.8995,0.9042856939571453,-0.004785693957145343,normal
2024-01-03 07:00:00,INV-004,0.9495,0.9477578516969645,0.00174214830303554,normal
2024-01-03 07:00:00,INV-001,0.9419,0.9445037933405511,-0.0026037933405511637,normal
2024-01-03 07:00:00,INV-002,0.9465,0.943455003108114,0.003044996891885976,normal
2024-01-03 07:00:00,INV-007,0.9532,0.9442779454433678,0.008922054556632197,normal
2024-01-03 07:00:00,INV-003,0.865,0.866121832085494,-0.00112183208549399,normal
2024-01-03 07:00:00,INV-009,0.9168,0.9117782256084901,0.005021774391509859,normal
2024-01-03 07:00:00,INV-010,0.9247,0.9445088541787339,-0.019808854178733903,normal
2024-01-03 07:00:00,INV-008,0.9328,0.9448613632045858,-0.01206136320458584,normal
2024-01-03 07:00:00,INV-005,0.937,0.9444398747466288,-0.007439874746628772,normal
2024-01-03 07:00:00,INV-006,0.9348,0.9421930491392732,-0.007393049139273189,normal
2024-01-03 08:00:00,INV-001,0.9505,0.9481433606591431,0.0023566393408569475,normal
2024-01-03 08:00:00,INV-002,0.9456,0.9448315374930043,0.000768462506995693,normal
2024-01-03 08:00:00,INV-003,0.8699,0.8682739240279671,0.0016260759720329032,normal
2024-01-03 08:00:00,INV-009,0.9135,0.929006635478074,-0.015506635478074071,normal
2024-01-03 08:00:00,INV-006,0.9593,0.9495801805495362,0.009719819450463851,normal
2024-01-03 08:00:00,INV-008,0.9562,0.9493686585808951,0.006831341419104908,normal
2024-01-03 08:00:00,INV-010,0.9424,0.939870379430446,0.0025296205695539697,normal
2024-01-03 08:00:00,INV-007,0.9374,0.9426622288780527,-0.0052622288780527215,normal
2024-01-03 08:00:00,INV-004,0.9423,0.9465183835192238,-0.004218383519223767,normal
2024-01-03 08:00:00,INV-005,0.951,0.9481423668097237,0.0028576331902762098,normal
2024-01-03 09:00:00,INV-006,0.9526,0.9497240143875121,0.002875985612487919,normal
2024-01-03 09:00:00,INV-003,0.8912,0.8715440904806366,0.019655909519363357,normal
2024-01-03 09:00:00,INV-004,0.9529,0.9485621289717425,0.004337871028257445,normal
2024-01-03 09:00:00,INV-009,0.9142,0.9159046387234254,-0.0017046387234254112,normal
2024-01-03 09:00:00,INV-001,0.9596,0.9523738114236526,0.007226188576347381,normal
2024-01-03 09:00:00,INV-002,0.9615,0.9475434437238218,0.0139565562761782,normal
2024-01-03 09:00:00,INV-008,0.9555,0.9484536888054845,0.007046311194515487,normal
2024-01-03 09:00:00,INV-007,0.9392,0.94545344846728,-0.006253448467279932,normal
2024-01-03 09:00:00,INV-010,0.9574,0.9470284990335786,0.010371500966421476,normal
2024-01-03 09:00:00,INV-005,0.9498,0.9483261541942999,0.0014738458057000914,normal
2024-01-03 10:00:00,INV-007,0.9256,0.9440977121302325,-0.018497712130232546,normal
2024-01-03 10:00:00,INV-004,0.9358,0.947416829108299,-0.011616829108299087,normal
2024-01-03 10:00:00,INV-003,0.8574,0.8890305014479101,-0.03163050144791002,anomaly
2024-01-03 10:00:00,INV-001,0.9479,0.9417587481932972,0.006141251806702774,normal
2024-01-03 10:00:00,INV-008,0.948,0.9537095310834461,-0.005709531083446184,normal
2024-01-03 10:00:00,INV-005,0.9502,0.942443605191285,0.007756394808715039,normal
2024-01-03 10:00:00,INV-010,0.9495,0.9489686366845859,0.0005313633154141462,normal
2024-01-03 10:00:00,INV-006,0.9296,0.9449289115872048,-0.015328911587204841,normal
2024-01-03 10:00:00,INV-002,0.9449,0.9456480384977539,-0.0007480384977539556,normal
2024-01-03 10:00:00,INV-009,0.9044,0.9119760241491667,-0.0075760241491666935,normal
2024-01-03 11:00:00,INV-009,0.9092,0.9032711838496933,0.005928816150306715,normal
2024-01-03 11:00:00,INV-006,0.9619,0.9425086184987911,0.019391381501208893,normal
